"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
24353,286.94,721.61,330.89,398.05,1737.49
24357,288.16,720.39,330.89,398.05,1737.49
24361,286.94,720.39,330.89,398.05,1736.27
24365,286.94,720.39,330.89,399.27,1737.49
24369,286.94,720.39,330.89,398.05,1736.27
24373,286.94,720.39,329.67,399.27,1736.27
24377,286.94,721.61,330.89,398.05,1737.49
24381,286.94,720.39,330.89,400.49,1738.71
24385,286.94,720.39,329.67,399.27,1736.27
24389,286.94,719.17,330.89,399.27,1736.27
24393,288.16,720.39,332.11,398.05,1738.71
24397,286.94,717.95,330.89,400.49,1736.27
24401,286.94,720.39,330.89,399.27,1737.49
24405,286.94,720.39,330.89,398.05,1736.27
24409,288.16,720.39,330.89,399.27,1738.71
24413,286.94,720.39,330.89,399.27,1737.49
24417,288.16,721.61,330.89,399.27,1739.93
24421,288.16,720.39,330.89,399.27,1738.71
24425,286.94,720.39,330.89,399.27,1737.49
24429,286.94,720.39,330.89,399.27,1737.49
24433,288.16,720.39,330.89,399.27,1738.71
24437,288.16,720.39,330.89,399.27,1738.71
24441,288.16,719.17,329.67,400.49,1737.49
24445,289.38,717.95,328.45,402.93,1738.71
24449,288.16,717.95,329.67,401.71,1737.49
24453,286.94,719.17,329.67,400.49,1736.27
24457,288.16,717.95,329.67,400.49,1736.27
24461,288.16,720.39,330.89,401.71,1741.15
24465,289.38,719.17,329.67,401.71,1739.93
24469,288.16,720.39,332.11,405.37,1746.03
24473,289.38,721.61,328.45,400.49,1739.93
24477,284.49,725.27,334.55,398.05,1742.36
24481,285.71,724.05,333.33,396.83,1739.92
24485,285.71,719.17,330.89,400.49,1736.26
24489,289.38,728.94,329.67,396.83,1744.82
24493,275.95,709.4,326.01,394.38,1705.74
24497,288.16,716.73,328.45,399.27,1732.61
24501,293.04,724.05,340.66,412.7,1770.45
24505,286.94,715.51,328.45,401.71,1732.61
24509,284.49,716.73,328.45,399.27,1728.94
24513,285.71,715.51,329.67,399.27,1730.16
24517,288.16,716.73,334.55,405.37,1744.81
24521,294.26,722.83,334.55,411.48,1763.12
24525,290.6,716.73,326.01,401.71,1735.05
24529,294.26,721.61,335.78,417.58,1769.23
24533,290.6,720.39,339.44,415.14,1765.57
24537,290.6,720.39,340.66,421.25,1772.9
24541,284.49,715.51,326.01,395.6,1721.61
24545,280.83,761.9,369.96,402.93,1815.62
24549,274.73,760.68,374.85,407.81,1818.07
24553,271.06,755.8,376.07,400.49,1803.42
24557,264.96,760.68,384.62,395.6,1805.86
24561,262.52,755.8,384.62,398.05,1800.99
24565,263.74,765.57,391.94,399.27,1820.52
24569,278.39,710.62,329.67,396.83,1715.51
24573,274.73,720.39,350.43,404.15,1749.7
24577,269.84,721.61,355.31,402.93,1749.69
24581,266.18,727.72,361.42,399.27,1754.59
24585,277.17,714.29,341.88,401.71,1735.05
24589,278.39,708.18,335.78,405.37,1727.72
24593,277.17,708.18,337,404.15,1726.5
24597,272.28,722.83,347.99,389.5,1732.6
24601,271.06,725.27,345.54,384.62,1726.49
24605,285.71,716.73,337,404.15,1743.59
24609,285.71,714.29,330.89,396.83,1727.72
24613,290.6,714.29,338.22,400.49,1743.6
24617,279.61,711.84,338.22,401.71,1731.38
24621,280.83,716.73,337,402.93,1737.49
24625,280.83,714.29,338.22,404.15,1737.49
24629,279.61,714.29,338.22,402.93,1735.05
24633,282.05,715.51,337,401.71,1736.27
24637,280.83,716.73,337,401.71,1736.27
24641,282.05,715.51,337,402.93,1737.49
24645,277.17,715.51,341.88,404.15,1738.71
24649,277.17,715.51,341.88,400.49,1735.05
24653,275.95,711.84,334.55,393.16,1715.5
24657,267.4,727.72,361.42,396.83,1753.37
24661,267.4,736.26,365.08,404.15,1772.89
24665,272.28,736.26,362.64,405.37,1776.55
24669,278.39,713.06,338.22,404.15,1733.82
24673,272.28,730.16,360.2,404.15,1766.79
24677,268.62,728.94,363.86,405.37,1766.79
24681,269.84,730.16,365.08,407.81,1772.89
24685,271.06,713.06,340.66,396.83,1721.61
24689,274.73,713.06,339.44,400.49,1727.72
24693,260.07,743.59,373.63,400.49,1777.78
24697,256.41,730.16,369.96,398.05,1754.58
24701,275.95,720.39,349.21,405.37,1750.92
24705,278.39,715.51,338.22,400.49,1732.61
24709,266.18,722.83,367.52,411.48,1768.01
24713,274.73,709.4,337,398.05,1719.18
24717,275.95,714.29,344.32,406.59,1741.15
24721,274.73,716.73,345.54,406.59,1743.59
24725,279.61,716.73,343.1,407.81,1747.25
24729,279.61,709.4,334.55,410.26,1733.82
24733,274.73,711.84,338.22,399.27,1724.06
24737,272.28,711.84,340.66,400.49,1725.27
24741,262.52,726.5,354.09,404.15,1747.26
24745,288.16,721.61,345.54,400.49,1755.8
24749,299.15,717.95,334.55,401.71,1753.36
24753,279.61,714.29,339.44,406.59,1739.93
24757,279.61,715.51,338.22,405.37,1738.71
24761,279.61,715.51,338.22,405.37,1738.71
24765,279.61,715.51,339.44,405.37,1739.93
24769,280.83,715.51,338.22,405.37,1739.93
24773,280.83,714.29,339.44,404.15,1738.71
24777,282.05,715.51,338.22,404.15,1739.93
24781,282.05,714.29,337,406.59,1739.93
24785,279.61,714.29,339.44,404.15,1737.49
24789,279.61,713.06,340.66,404.15,1737.48
24793,269.84,717.95,346.76,399.27,1733.82
24797,266.18,736.26,343.1,379.73,1725.27
24801,280.83,719.17,349.21,422.47,1771.68
24805,274.73,728.94,360.2,416.36,1780.23
24809,279.61,733.82,363.86,420.02,1797.31
24813,274.73,730.16,366.3,418.8,1789.99
24817,279.61,708.18,335.78,406.59,1730.16
24821,273.5,703.3,333.33,400.49,1710.62
24825,277.17,706.96,335.78,406.59,1726.5
24829,275.95,705.74,338.22,404.15,1724.06
24833,275.95,703.3,333.33,402.93,1715.51
24837,278.39,705.74,334.55,404.15,1722.83
24841,274.73,709.4,338.22,404.15,1726.5
24845,274.73,709.4,339.44,404.15,1727.72
24849,274.73,710.62,343.1,404.15,1732.6
24853,267.4,722.83,356.53,388.28,1735.04
24857,275.95,731.38,340.66,379.73,1727.72
24861,275.95,732.6,323.57,383.39,1715.51
24865,289.38,733.82,340.66,393.16,1757.02
24869,283.27,719.17,334.55,402.93,1739.92
24873,285.71,713.06,340.66,404.15,1743.58
24877,279.61,713.06,339.44,407.81,1739.92
24881,280.83,711.84,338.22,409.04,1739.93
24885,280.83,713.06,338.22,407.81,1739.92
24889,278.39,715.51,340.66,407.81,1742.37
24893,306.47,758.24,372.41,438.34,1875.46
24897,306.47,759.46,372.41,438.34,1876.68
24901,305.25,760.68,373.63,438.34,1877.9
24905,305.25,760.68,373.63,437.12,1876.68
24909,305.25,760.68,373.63,437.12,1876.68
24913,307.69,760.68,374.85,443.22,1886.44
24917,306.47,763.13,377.29,440.78,1887.67
24921,306.47,763.13,377.29,442,1888.89
24925,307.69,764.35,377.29,439.56,1888.89
24929,307.69,765.57,376.07,438.34,1887.67
24933,306.47,760.68,373.63,439.56,1880.34
24937,282.05,715.51,338.22,407.81,1743.59
24941,282.05,715.51,338.22,406.59,1742.37
24945,282.05,714.29,338.22,407.81,1742.37
24949,283.27,715.51,338.22,406.59,1743.59
24953,282.05,716.73,338.22,406.59,1743.59
24957,283.27,715.51,337,406.59,1742.37
24961,283.27,715.51,337,406.59,1742.37
24965,282.05,714.29,338.22,406.59,1741.15
24969,282.05,715.51,338.22,406.59,1742.37
24973,282.05,715.51,338.22,407.81,1743.59
24977,283.27,714.29,338.22,407.81,1743.59
24981,283.27,715.51,338.22,406.59,1743.59
24985,282.05,715.51,338.22,406.59,1742.37
24989,282.05,716.73,338.22,407.81,1744.81
24993,283.27,715.51,338.22,407.81,1744.81
24997,282.05,715.51,338.22,406.59,1742.37
25001,283.27,715.51,338.22,406.59,1743.59
25005,282.05,715.51,339.44,406.59,1743.59
25009,282.05,715.51,338.22,406.59,1742.37
25013,282.05,715.51,339.44,407.81,1744.81
25017,282.05,715.51,338.22,407.81,1743.59
25021,282.05,715.51,339.44,406.59,1743.59
25025,283.27,715.51,338.22,406.59,1743.59
25029,282.05,715.51,338.22,407.81,1743.59
25033,282.05,715.51,339.44,407.81,1744.81
25037,282.05,714.29,339.44,407.81,1743.59
25041,283.27,715.51,338.22,407.81,1744.81
25045,282.05,715.51,338.22,406.59,1742.37
25049,283.27,715.51,338.22,407.81,1744.81
25053,282.05,715.51,338.22,407.81,1743.59
25057,282.05,716.73,338.22,407.81,1744.81
25061,282.05,715.51,338.22,407.81,1743.59
25065,282.05,715.51,339.44,407.81,1744.81
25069,282.05,716.73,339.44,407.81,1746.03
25073,282.05,715.51,338.22,407.81,1743.59
25077,282.05,715.51,338.22,407.81,1743.59
25081,282.05,715.51,338.22,407.81,1743.59
25085,282.05,715.51,338.22,407.81,1743.59
25089,282.05,715.51,338.22,406.59,1742.37
25093,282.05,715.51,338.22,407.81,1743.59
25097,282.05,714.29,338.22,406.59,1741.15
25101,282.05,715.51,338.22,407.81,1743.59
25105,282.05,715.51,338.22,406.59,1742.37
25109,282.05,715.51,339.44,406.59,1743.59
25113,282.05,715.51,339.44,406.59,1743.59
25117,282.05,715.51,338.22,407.81,1743.59
25121,282.05,716.73,338.22,406.59,1743.59
25125,282.05,715.51,337,407.81,1742.37
25129,282.05,715.51,338.22,407.81,1743.59
25133,282.05,714.29,337,407.81,1741.15
25137,282.05,714.29,339.44,407.81,1743.59
25141,282.05,715.51,338.22,406.59,1742.37
25145,282.05,715.51,338.22,406.59,1742.37
25149,282.05,714.29,338.22,407.81,1742.37
25153,282.05,715.51,338.22,407.81,1743.59
25157,283.27,715.51,338.22,406.59,1743.59
25161,282.05,715.51,339.44,406.59,1743.59
25165,283.27,715.51,338.22,406.59,1743.59
25169,282.05,714.29,338.22,407.81,1742.37
25173,282.05,715.51,338.22,406.59,1742.37
25177,282.05,715.51,338.22,406.59,1742.37
25181,282.05,715.51,339.44,407.81,1744.81
25185,282.05,715.51,338.22,406.59,1742.37
25189,282.05,715.51,338.22,407.81,1743.59
25193,283.27,715.51,338.22,407.81,1744.81
25197,282.05,715.51,338.22,407.81,1743.59
25201,283.27,715.51,338.22,407.81,1744.81
25205,282.05,715.51,338.22,407.81,1743.59
25209,282.05,714.29,338.22,407.81,1742.37
25213,282.05,715.51,338.22,407.81,1743.59
25217,282.05,715.51,338.22,409.04,1744.82
25221,282.05,714.29,338.22,407.81,1742.37
25225,282.05,715.51,339.44,407.81,1744.81
25229,282.05,714.29,339.44,406.59,1742.37
25233,283.27,715.51,338.22,407.81,1744.81
25237,283.27,714.29,338.22,406.59,1742.37
25241,282.05,714.29,339.44,406.59,1742.37
25245,283.27,715.51,339.44,406.59,1744.81
25249,282.05,715.51,338.22,407.81,1743.59
25253,283.27,715.51,338.22,406.59,1743.59
25257,283.27,715.51,338.22,406.59,1743.59
25261,282.05,715.51,338.22,406.59,1742.37
25265,283.27,715.51,338.22,406.59,1743.59
25269,283.27,715.51,338.22,405.37,1742.37
25273,282.05,716.73,338.22,402.93,1739.93
25277,283.27,714.29,337,406.59,1741.15
25281,283.27,714.29,335.78,406.59,1739.93
25285,283.27,711.84,337,407.81,1739.92
25289,283.27,713.06,335.78,406.59,1738.7
25293,282.05,713.06,337,407.81,1739.92
25297,282.05,713.06,335.78,406.59,1737.48
25301,283.27,711.84,337,407.81,1739.92
25305,283.27,713.06,335.78,407.81,1739.92
25309,283.27,713.06,335.78,407.81,1739.92
25313,283.27,713.06,335.78,407.81,1739.92
25317,283.27,714.29,337,407.81,1742.37
25321,282.05,713.06,337,407.81,1739.92
25325,282.05,713.06,335.78,407.81,1738.7
25329,282.05,713.06,335.78,407.81,1738.7
25333,282.05,713.06,337,407.81,1739.92
25337,280.83,713.06,337,410.26,1741.15
25341,272.28,716.73,339.44,399.27,1727.72
25345,277.17,716.73,340.66,401.71,1736.27
25349,273.5,710.62,339.44,401.71,1725.27
25353,280.83,721.61,338.22,404.15,1744.81
25357,277.17,722.83,347.99,402.93,1750.92
25361,275.95,722.83,349.21,404.15,1752.14
25365,278.39,722.83,347.99,402.93,1752.14
25369,277.17,722.83,346.76,401.71,1748.47
25373,275.95,720.39,339.44,393.16,1728.94
25377,280.83,719.17,340.66,401.71,1742.37
25381,275.95,747.25,334.55,377.29,1735.04
25385,305.25,788.77,338.22,396.83,1829.07
25389,277.17,719.17,341.88,399.27,1737.49
25393,268.62,728.94,355.31,384.62,1737.49
25397,253.97,748.47,372.41,372.41,1747.26
25401,295.48,763.13,340.66,416.36,1815.63
25405,282.05,720.39,343.1,398.05,1743.59
25409,280.83,713.06,338.22,405.37,1737.48
25413,279.61,714.29,338.22,406.59,1738.71
25417,279.61,713.06,339.44,404.15,1736.26
25421,279.61,713.06,338.22,405.37,1736.26
25425,280.83,714.29,339.44,405.37,1739.93
25429,279.61,714.29,338.22,406.59,1738.71
25433,279.61,713.06,338.22,405.37,1736.26
25437,279.61,714.29,338.22,405.37,1737.49
25441,279.61,714.29,339.44,404.15,1737.49
25445,279.61,715.51,339.44,404.15,1738.71
25449,280.83,714.29,338.22,405.37,1738.71
25453,280.83,714.29,338.22,405.37,1738.71
25457,279.61,713.06,339.44,405.37,1737.48
25461,279.61,714.29,338.22,404.15,1736.27
25465,279.61,714.29,338.22,405.37,1737.49
25469,279.61,714.29,339.44,406.59,1739.93
25473,279.61,714.29,339.44,406.59,1739.93
25477,279.61,713.06,338.22,405.37,1736.26
25481,280.83,714.29,338.22,405.37,1738.71
25485,279.61,713.06,339.44,405.37,1737.48
25489,279.61,714.29,339.44,405.37,1738.71
25493,279.61,714.29,339.44,405.37,1738.71
25497,279.61,714.29,339.44,404.15,1737.49
25501,279.61,714.29,338.22,406.59,1738.71
25505,279.61,713.06,338.22,405.37,1736.26
25509,279.61,713.06,339.44,406.59,1738.7
25513,279.61,713.06,339.44,405.37,1737.48
25517,274.73,721.61,343.1,410.26,1749.7
25521,279.61,715.51,340.66,405.37,1741.15
25525,279.61,714.29,339.44,405.37,1738.71
25529,279.61,715.51,340.66,405.37,1741.15
25533,279.61,715.51,340.66,405.37,1741.15
25537,279.61,715.51,340.66,405.37,1741.15
25541,279.61,715.51,340.66,406.59,1742.37
25545,277.17,713.06,344.32,400.49,1735.04
25549,274.73,717.95,346.76,399.27,1738.71
25553,274.73,714.29,341.88,402.93,1733.83
25557,278.39,715.51,339.44,401.71,1735.05
25561,279.61,714.29,338.22,404.15,1736.27
25565,280.83,715.51,330.89,398.05,1725.28
25569,278.39,715.51,340.66,405.37,1739.93
25573,275.95,725.27,346.76,391.94,1739.92
25577,275.95,711.84,343.1,410.26,1741.15
25581,278.39,709.4,340.66,398.05,1726.5
25585,277.17,708.18,332.11,405.37,1722.83
25589,279.61,710.62,334.55,401.71,1726.49
25593,283.27,717.95,341.88,410.26,1753.36
25597,284.49,720.39,344.32,412.7,1761.9
25601,284.49,719.17,346.76,412.7,1763.12
25605,284.49,720.39,347.99,413.92,1766.79
25609,283.27,720.39,347.99,415.14,1766.79
25613,283.27,720.39,347.99,412.7,1764.35
25617,283.27,720.39,347.99,413.92,1765.57
25621,283.27,720.39,349.21,413.92,1766.79
25625,277.17,714.29,338.22,400.49,1730.17
25629,274.73,716.73,341.88,398.05,1731.39
25633,278.39,719.17,338.22,399.27,1735.05
25637,277.17,709.4,335.78,401.71,1724.06
25641,278.39,710.62,335.78,402.93,1727.72
25645,277.17,713.06,337,400.49,1727.72
25649,278.39,713.06,337,400.49,1728.94
25653,277.17,713.06,338.22,401.71,1730.16
25657,278.39,714.29,340.66,402.93,1736.27
25661,278.39,720.39,345.54,404.15,1748.47
25665,297.92,737.48,335.78,410.26,1781.44
25669,279.61,735.04,337,410.26,1761.91
25673,277.17,713.06,316.24,399.27,1705.74
25677,278.39,710.62,339.44,407.81,1736.26
25681,277.17,709.4,340.66,407.81,1735.04
25685,272.28,713.06,354.09,393.16,1732.59
25689,278.39,713.06,339.44,407.81,1738.7
25693,280.83,713.06,338.22,405.37,1737.48
25697,282.05,713.06,339.44,406.59,1741.14
25701,279.61,711.84,338.22,406.59,1736.26
25705,280.83,713.06,339.44,406.59,1739.92
25709,279.61,713.06,339.44,407.81,1739.92
25713,279.61,713.06,338.22,406.59,1737.48
25717,280.83,713.06,340.66,406.59,1741.14
25721,280.83,713.06,339.44,406.59,1739.92
25725,280.83,713.06,339.44,407.81,1741.14
25729,280.83,713.06,339.44,407.81,1741.14
25733,282.05,713.06,338.22,406.59,1739.92
25737,283.27,714.29,341.88,412.7,1752.14
25741,283.27,715.51,341.88,410.26,1750.92
25745,280.83,713.06,339.44,406.59,1739.92
25749,280.83,714.29,340.66,406.59,1742.37
25753,280.83,714.29,340.66,406.59,1742.37
25757,280.83,714.29,340.66,406.59,1742.37
25761,280.83,714.29,339.44,407.81,1742.37
25765,280.83,713.06,339.44,406.59,1739.92
25769,279.61,714.29,341.88,405.37,1741.15
25773,279.61,714.29,340.66,404.15,1738.71
25777,279.61,713.06,340.66,405.37,1738.7
25781,278.39,713.06,341.88,406.59,1739.92
25785,279.61,714.29,340.66,404.15,1738.71
25789,280.83,714.29,340.66,404.15,1739.93
25793,279.61,715.51,340.66,404.15,1739.93
25797,280.83,714.29,340.66,405.37,1741.15
25801,280.83,714.29,340.66,404.15,1739.93
25805,283.27,716.73,341.88,407.81,1749.69
25809,285.71,717.95,339.44,407.81,1750.91
25813,282.05,713.06,339.44,406.59,1741.14
25817,283.27,715.51,339.44,406.59,1744.81
25821,284.49,715.51,338.22,409.04,1747.26
25825,286.94,715.51,337,410.26,1749.71
25829,285.71,713.06,338.22,411.48,1748.47
25833,286.94,713.06,335.78,411.48,1747.26
25837,284.49,715.51,339.44,409.04,1748.48
25841,284.49,716.73,340.66,409.04,1750.92
25845,285.71,716.73,339.44,410.26,1752.14
25849,282.05,713.06,339.44,407.81,1742.36
25853,280.83,713.06,339.44,406.59,1739.92
25857,279.61,713.06,339.44,406.59,1738.7
25861,284.49,716.73,341.88,409.04,1752.14
25865,284.49,717.95,341.88,409.04,1753.36
25869,283.27,716.73,340.66,409.04,1749.7
25873,282.05,717.95,343.1,406.59,1749.69
25877,283.27,717.95,343.1,407.81,1752.13
25881,282.05,716.73,343.1,407.81,1749.69
25885,284.49,716.73,343.1,410.26,1754.58
25889,283.27,716.73,343.1,409.04,1752.14
25893,283.27,716.73,341.88,409.04,1750.92
25897,284.49,717.95,341.88,410.26,1754.58
25901,285.71,716.73,341.88,413.92,1758.24
25905,284.49,717.95,343.1,409.04,1754.58
25909,284.49,716.73,341.88,411.48,1754.58
25913,285.71,716.73,339.44,407.81,1749.69
25917,284.49,716.73,341.88,409.04,1752.14
25921,285.71,716.73,340.66,409.04,1752.14
25925,286.94,716.73,340.66,410.26,1754.59
25929,284.49,717.95,341.88,407.81,1752.13
25933,284.49,719.17,341.88,407.81,1753.35
25937,284.49,719.17,343.1,407.81,1754.57
25941,283.27,719.17,343.1,407.81,1753.35
25945,284.49,719.17,343.1,407.81,1754.57
25949,285.71,716.73,338.22,407.81,1748.47
25953,284.49,711.84,335.78,410.26,1742.37
25957,283.27,717.95,340.66,407.81,1749.69
25961,284.49,717.95,339.44,409.04,1750.92
25965,282.05,716.73,340.66,406.59,1746.03
25969,280.83,713.06,339.44,406.59,1739.92
25973,280.83,714.29,340.66,406.59,1742.37
25977,285.71,724.05,338.22,398.05,1746.03
25981,280.83,713.06,340.66,404.15,1738.7
25985,280.83,722.83,343.1,399.27,1746.03
25989,280.83,725.27,343.1,401.71,1750.91
25993,280.83,724.05,343.1,400.49,1748.47
25997,278.39,727.72,346.76,399.27,1752.14
26001,280.83,715.51,340.66,404.15,1741.15
26005,280.83,714.29,338.22,401.71,1735.05
26009,272.28,716.73,351.65,398.05,1738.71
26013,278.39,711.84,340.66,401.71,1732.6
26017,267.4,708.18,339.44,394.38,1709.4
26021,278.39,710.62,335.78,394.38,1719.17
26025,277.17,710.62,337,398.05,1722.84
26029,280.83,711.84,334.55,399.27,1726.49
26033,279.61,711.84,335.78,399.27,1726.5
26037,279.61,705.74,332.11,399.27,1716.73
26041,279.61,717.95,347.99,390.72,1736.27
26045,279.61,710.62,339.44,398.05,1727.72
26049,280.83,714.29,335.78,402.93,1733.83
26053,284.49,708.18,337,394.38,1724.05
26057,282.05,715.51,330.89,396.83,1725.28
26061,278.39,708.18,340.66,400.49,1727.72
26065,273.5,713.06,343.1,389.5,1719.16
26069,279.61,708.18,334.55,396.83,1719.17
26073,280.83,709.4,332.11,399.27,1721.61
26077,278.39,708.18,332.11,396.83,1715.51
26081,279.61,708.18,334.55,399.27,1721.61
26085,279.61,706.96,333.33,400.49,1720.39
26089,282.05,713.06,333.33,395.6,1724.04
26093,280.83,709.4,334.55,399.27,1724.05
26097,282.05,709.4,334.55,400.49,1726.49
26101,280.83,709.4,333.33,400.49,1724.05
26105,280.83,708.18,333.33,400.49,1722.83
26109,280.83,708.18,333.33,401.71,1724.05
26113,279.61,709.4,334.55,400.49,1724.05
26117,280.83,714.29,334.55,401.71,1731.38
26121,280.83,709.4,334.55,400.49,1725.27
26125,279.61,710.62,335.78,400.49,1726.5
26129,282.05,711.84,334.55,400.49,1728.93
26133,280.83,709.4,335.78,400.49,1726.5
26137,280.83,708.18,333.33,401.71,1724.05
26141,282.05,709.4,333.33,401.71,1726.49
26145,282.05,709.4,333.33,401.71,1726.49
26149,282.05,708.18,334.55,401.71,1726.49
26153,280.83,709.4,334.55,400.49,1725.27
26157,280.83,709.4,333.33,400.49,1724.05
26161,280.83,709.4,334.55,399.27,1724.05
26165,282.05,708.18,333.33,401.71,1725.27
26169,280.83,709.4,334.55,401.71,1726.49
26173,282.05,710.62,333.33,399.27,1725.27
26177,282.05,709.4,333.33,401.71,1726.49
26181,283.27,709.4,333.33,401.71,1727.71
26185,282.05,709.4,332.11,401.71,1725.27
26189,282.05,708.18,330.89,401.71,1722.83
26193,282.05,708.18,333.33,401.71,1725.27
26197,282.05,708.18,333.33,402.93,1726.49
26201,282.05,708.18,333.33,401.71,1725.27
26205,280.83,708.18,333.33,400.49,1722.83
26209,280.83,709.4,334.55,400.49,1725.27
26213,282.05,708.18,333.33,400.49,1724.05
26217,282.05,709.4,333.33,401.71,1726.49
26221,282.05,708.18,333.33,401.71,1725.27
26225,282.05,709.4,333.33,401.71,1726.49
26229,280.83,709.4,333.33,401.71,1725.27
26233,282.05,709.4,333.33,400.49,1725.27
26237,282.05,708.18,332.11,401.71,1724.05
26241,282.05,709.4,333.33,401.71,1726.49
26245,280.83,708.18,333.33,400.49,1722.83
26249,282.05,708.18,333.33,401.71,1725.27
26253,280.83,709.4,333.33,400.49,1724.05
26257,282.05,708.18,333.33,400.49,1724.05
26261,280.83,710.62,333.33,399.27,1724.05
26265,280.83,710.62,333.33,399.27,1724.05
26269,280.83,710.62,335.78,398.05,1725.28
26273,280.83,709.4,334.55,399.27,1724.05
26277,280.83,710.62,334.55,399.27,1725.27
26281,282.05,709.4,332.11,401.71,1725.27
26285,282.05,708.18,333.33,401.71,1725.27
26289,280.83,708.18,332.11,401.71,1722.83
26293,282.05,708.18,333.33,402.93,1726.49
26297,282.05,708.18,333.33,401.71,1725.27
26301,282.05,708.18,333.33,400.49,1724.05
26305,282.05,708.18,333.33,401.71,1725.27
26309,282.05,708.18,333.33,400.49,1724.05
26313,282.05,708.18,333.33,401.71,1725.27
26317,282.05,708.18,333.33,401.71,1725.27
26321,282.05,708.18,333.33,401.71,1725.27
26325,282.05,708.18,333.33,401.71,1725.27
26329,282.05,708.18,333.33,401.71,1725.27
26333,280.83,708.18,333.33,401.71,1724.05
26337,282.05,708.18,333.33,401.71,1725.27
26341,280.83,708.18,333.33,401.71,1724.05
26345,280.83,708.18,333.33,401.71,1724.05
26349,280.83,708.18,334.55,402.93,1726.49
26353,282.05,708.18,333.33,402.93,1726.49
26357,282.05,708.18,333.33,401.71,1725.27
26361,282.05,706.96,333.33,402.93,1725.27
26365,282.05,706.96,333.33,401.71,1724.05
26369,282.05,708.18,333.33,401.71,1725.27
26373,282.05,708.18,333.33,400.49,1724.05
26377,282.05,708.18,333.33,401.71,1725.27
26381,280.83,708.18,333.33,400.49,1722.83
26385,282.05,708.18,334.55,401.71,1726.49
26389,282.05,709.4,333.33,400.49,1725.27
26393,282.05,709.4,333.33,401.71,1726.49
26397,282.05,708.18,334.55,400.49,1725.27
26401,280.83,708.18,333.33,400.49,1722.83
26405,280.83,708.18,334.55,401.71,1725.27
26409,280.83,708.18,334.55,400.49,1724.05
26413,282.05,708.18,333.33,401.71,1725.27
26417,280.83,708.18,334.55,401.71,1725.27
26421,280.83,708.18,332.11,401.71,1722.83
26425,282.05,708.18,333.33,401.71,1725.27
26429,282.05,708.18,334.55,401.71,1726.49
26433,282.05,708.18,332.11,401.71,1724.05
26437,282.05,708.18,332.11,401.71,1724.05
26441,280.83,706.96,333.33,402.93,1724.05
26445,280.83,708.18,333.33,402.93,1725.27
26449,282.05,708.18,333.33,401.71,1725.27
26453,280.83,708.18,333.33,401.71,1724.05
26457,282.05,706.96,333.33,401.71,1724.05
26461,282.05,708.18,333.33,401.71,1725.27
26465,282.05,708.18,333.33,401.71,1725.27
26469,280.83,706.96,333.33,402.93,1724.05
26473,282.05,706.96,333.33,402.93,1725.27
26477,282.05,708.18,333.33,402.93,1726.49
26481,282.05,708.18,333.33,400.49,1724.05
26485,282.05,708.18,333.33,401.71,1725.27
26489,277.17,711.84,341.88,400.49,1731.38
26493,279.61,711.84,334.55,399.27,1725.27
26497,279.61,709.4,334.55,400.49,1724.05
26501,278.39,710.62,334.55,399.27,1722.83
26505,278.39,710.62,335.78,400.49,1725.28
26509,279.61,710.62,334.55,400.49,1725.27
26513,278.39,710.62,335.78,400.49,1725.28
26517,278.39,710.62,334.55,400.49,1724.05
26521,279.61,710.62,334.55,400.49,1725.27
26525,279.61,709.4,334.55,400.49,1724.05
26529,279.61,708.18,334.55,400.49,1722.83
26533,280.83,708.18,333.33,401.71,1724.05
26537,279.61,706.96,333.33,401.71,1721.61
26541,280.83,708.18,333.33,401.71,1724.05
26545,279.61,706.96,332.11,401.71,1720.39
26549,280.83,708.18,333.33,402.93,1725.27
26553,279.61,708.18,334.55,401.71,1724.05
26557,279.61,708.18,334.55,401.71,1724.05
26561,279.61,708.18,334.55,401.71,1724.05
26565,279.61,708.18,334.55,401.71,1724.05
26569,279.61,708.18,333.33,401.71,1722.83
26573,279.61,708.18,333.33,401.71,1722.83
26577,279.61,708.18,334.55,401.71,1724.05
26581,279.61,709.4,334.55,402.93,1726.49
26585,280.83,709.4,334.55,402.93,1727.71
26589,278.39,710.62,334.55,400.49,1724.05
26593,278.39,709.4,335.78,400.49,1724.06
26597,279.61,709.4,335.78,400.49,1725.28
26601,278.39,710.62,334.55,400.49,1724.05
26605,279.61,710.62,334.55,400.49,1725.27
26609,279.61,709.4,334.55,402.93,1726.49
26613,279.61,709.4,333.33,401.71,1724.05
26617,279.61,709.4,334.55,402.93,1726.49
26621,279.61,708.18,334.55,401.71,1724.05
26625,279.61,708.18,335.78,401.71,1725.28
26629,279.61,708.18,334.55,402.93,1725.27
26633,279.61,708.18,334.55,401.71,1724.05
26637,279.61,708.18,334.55,401.71,1724.05
26641,279.61,708.18,334.55,401.71,1724.05
26645,278.39,708.18,333.33,401.71,1721.61
26649,279.61,709.4,334.55,401.71,1725.27
26653,279.61,708.18,335.78,401.71,1725.28
26657,280.83,708.18,334.55,401.71,1725.27
26661,279.61,709.4,334.55,401.71,1725.27
26665,279.61,709.4,334.55,401.71,1725.27
26669,279.61,709.4,334.55,401.71,1725.27
26673,278.39,708.18,334.55,401.71,1722.83
26677,278.39,709.4,333.33,400.49,1721.61
