"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
6544,290.6,714.29,316.24,396.83,1717.96
6545,290.6,713.06,317.46,396.83,1717.95
6546,289.38,714.29,316.24,398.05,1717.96
6547,290.6,713.06,316.24,396.83,1716.73
6548,290.6,713.06,316.24,395.6,1715.5
6549,290.6,714.29,316.24,396.83,1717.96
6550,290.6,713.06,316.24,396.83,1716.73
6551,290.6,713.06,316.24,398.05,1717.95
6552,290.6,714.29,316.24,398.05,1719.18
6553,290.6,713.06,315.02,398.05,1716.73
6554,290.6,713.06,316.24,395.6,1715.5
6555,290.6,714.29,316.24,396.83,1717.96
6556,290.6,713.06,316.24,398.05,1717.95
6557,290.6,714.29,317.46,396.83,1719.18
6558,290.6,714.29,316.24,396.83,1717.96
6559,289.38,714.29,316.24,396.83,1716.74
6560,290.6,713.06,316.24,395.6,1715.5
6561,290.6,713.06,316.24,396.83,1716.73
6562,289.38,714.29,316.24,396.83,1716.74
6563,289.38,713.06,317.46,395.6,1715.5
6564,290.6,713.06,316.24,395.6,1715.5
6565,290.6,714.29,316.24,395.6,1716.73
6566,290.6,713.06,316.24,395.6,1715.5
6567,291.82,714.29,318.68,395.6,1720.39
6568,289.38,715.51,316.24,395.6,1716.73
6569,289.38,714.29,316.24,394.38,1714.29
6570,290.6,715.51,317.46,394.38,1717.95
6571,289.38,715.51,317.46,395.6,1717.95
6572,289.38,714.29,317.46,396.83,1717.96
6573,289.38,713.06,317.46,394.38,1714.28
6574,289.38,715.51,317.46,395.6,1717.95
6575,289.38,715.51,316.24,395.6,1716.73
6576,290.6,714.29,316.24,394.38,1715.51
6577,289.38,715.51,316.24,395.6,1716.73
6578,289.38,715.51,317.46,396.83,1719.18
6579,289.38,713.06,317.46,395.6,1715.5
6580,289.38,713.06,316.24,395.6,1714.28
6581,289.38,715.51,317.46,396.83,1719.18
6582,289.38,714.29,316.24,395.6,1715.51
6583,289.38,714.29,316.24,395.6,1715.51
6584,289.38,715.51,316.24,396.83,1717.96
6585,289.38,714.29,317.46,395.6,1716.73
6586,289.38,714.29,316.24,395.6,1715.51
6587,289.38,715.51,317.46,394.38,1716.73
6588,289.38,715.51,317.46,396.83,1719.18
6589,289.38,715.51,316.24,395.6,1716.73
6590,289.38,715.51,317.46,395.6,1717.95
6591,289.38,715.51,317.46,395.6,1717.95
6592,289.38,713.06,316.24,395.6,1714.28
6593,289.38,715.51,317.46,394.38,1716.73
6594,289.38,715.51,317.46,395.6,1717.95
6595,290.6,714.29,317.46,396.83,1719.18
6596,289.38,714.29,317.46,395.6,1716.73
6597,289.38,715.51,318.68,394.38,1717.95
6598,289.38,713.06,316.24,395.6,1714.28
6599,289.38,713.06,316.24,395.6,1714.28
6600,290.6,715.51,317.46,395.6,1719.17
6601,289.38,714.29,316.24,396.83,1716.74
6602,289.38,714.29,317.46,395.6,1716.73
6603,289.38,714.29,316.24,394.38,1714.29
6604,289.38,715.51,317.46,395.6,1717.95
6605,289.38,714.29,316.24,395.6,1715.51
6606,290.6,715.51,317.46,395.6,1719.17
6607,289.38,715.51,317.46,395.6,1717.95
6608,289.38,714.29,317.46,396.83,1717.96
6609,289.38,714.29,318.68,395.6,1717.95
6610,289.38,715.51,317.46,395.6,1717.95
6611,289.38,714.29,316.24,396.83,1716.74
6612,289.38,714.29,316.24,396.83,1716.74
6613,289.38,715.51,317.46,395.6,1717.95
6614,289.38,714.29,317.46,396.83,1717.96
6615,289.38,714.29,316.24,395.6,1715.51
6616,290.6,714.29,316.24,395.6,1716.73
6617,289.38,714.29,316.24,398.05,1717.96
6618,289.38,714.29,316.24,396.83,1716.74
6619,290.6,715.51,317.46,394.38,1717.95
6620,289.38,715.51,317.46,394.38,1716.73
6621,290.6,714.29,316.24,398.05,1719.18
6622,289.38,713.06,317.46,395.6,1715.5
6623,289.38,714.29,317.46,396.83,1717.96
6624,289.38,714.29,315.02,395.6,1714.29
6625,290.6,715.51,317.46,394.38,1717.95
6626,289.38,714.29,317.46,395.6,1716.73
6627,289.38,714.29,317.46,396.83,1717.96
6628,289.38,714.29,316.24,396.83,1716.74
6629,289.38,714.29,318.68,394.38,1716.73
6630,289.38,715.51,316.24,395.6,1716.73
6631,289.38,714.29,316.24,395.6,1715.51
6632,289.38,714.29,317.46,395.6,1716.73
6633,289.38,714.29,316.24,396.83,1716.74
6634,289.38,715.51,316.24,396.83,1717.96
6635,290.6,714.29,317.46,395.6,1717.95
6636,289.38,715.51,317.46,394.38,1716.73
6637,289.38,715.51,317.46,395.6,1717.95
6638,289.38,715.51,318.68,394.38,1717.95
6639,289.38,715.51,318.68,394.38,1717.95
6640,289.38,715.51,317.46,396.83,1719.18
6641,290.6,714.29,317.46,394.38,1716.73
6642,290.6,715.51,317.46,394.38,1717.95
6643,289.38,714.29,318.68,396.83,1719.18
6644,289.38,715.51,317.46,395.6,1717.95
6645,290.6,715.51,318.68,395.6,1720.39
6646,289.38,715.51,318.68,396.83,1720.4
6647,289.38,715.51,317.46,396.83,1719.18
6648,290.6,714.29,317.46,395.6,1717.95
6649,289.38,715.51,318.68,395.6,1719.17
6650,289.38,715.51,318.68,395.6,1719.17
6651,289.38,715.51,318.68,394.38,1717.95
6652,288.16,715.51,318.68,393.16,1715.51
6653,288.16,715.51,317.46,396.83,1717.96
6654,289.38,715.51,318.68,394.38,1717.95
6655,289.38,715.51,318.68,394.38,1717.95
6656,289.38,715.51,318.68,394.38,1717.95
6657,289.38,715.51,318.68,394.38,1717.95
6658,289.38,715.51,318.68,394.38,1717.95
6659,288.16,716.73,318.68,395.6,1719.17
6660,289.38,714.29,317.46,395.6,1716.73
6661,289.38,714.29,318.68,395.6,1717.95
6662,288.16,715.51,318.68,395.6,1717.95
6663,288.16,715.51,318.68,395.6,1717.95
6664,289.38,715.51,318.68,394.38,1717.95
6665,289.38,716.73,318.68,396.83,1721.62
6666,289.38,715.51,318.68,396.83,1720.4
6667,289.38,714.29,318.68,394.38,1716.73
6668,288.16,715.51,318.68,395.6,1717.95
6669,289.38,715.51,318.68,395.6,1719.17
6670,289.38,715.51,318.68,394.38,1717.95
6671,290.6,715.51,318.68,395.6,1720.39
6672,289.38,715.51,318.68,396.83,1720.4
6673,289.38,714.29,318.68,394.38,1716.73
6674,289.38,714.29,318.68,394.38,1716.73
6675,288.16,715.51,317.46,396.83,1717.96
6676,289.38,715.51,317.46,396.83,1719.18
6677,289.38,714.29,318.68,395.6,1717.95
6678,288.16,715.51,317.46,396.83,1717.96
6679,289.38,716.73,317.46,395.6,1719.17
6680,289.38,714.29,318.68,394.38,1716.73
6681,289.38,716.73,318.68,395.6,1720.39
6682,289.38,715.51,318.68,396.83,1720.4
6683,289.38,715.51,318.68,396.83,1720.4
6684,289.38,715.51,318.68,395.6,1719.17
6685,289.38,716.73,318.68,396.83,1721.62
6686,289.38,714.29,317.46,395.6,1716.73
6687,289.38,715.51,318.68,394.38,1717.95
6688,289.38,716.73,318.68,395.6,1720.39
6689,289.38,715.51,319.9,395.6,1720.39
6690,289.38,715.51,318.68,394.38,1717.95
6691,289.38,716.73,318.68,394.38,1719.17
6692,289.38,714.29,317.46,395.6,1716.73
6693,289.38,714.29,318.68,394.38,1716.73
6694,289.38,716.73,318.68,394.38,1719.17
6695,289.38,715.51,318.68,394.38,1717.95
6696,289.38,715.51,318.68,395.6,1719.17
6697,289.38,716.73,318.68,394.38,1719.17
6698,289.38,716.73,318.68,396.83,1721.62
6699,289.38,714.29,318.68,394.38,1716.73
6700,289.38,716.73,319.9,395.6,1721.61
6701,288.16,716.73,319.9,394.38,1719.17
6702,288.16,715.51,318.68,395.6,1717.95
6703,290.6,715.51,318.68,395.6,1720.39
6704,289.38,716.73,318.68,395.6,1720.39
6705,289.38,715.51,318.68,395.6,1719.17
6706,289.38,714.29,317.46,394.38,1715.51
6707,289.38,716.73,318.68,394.38,1719.17
6708,289.38,715.51,318.68,396.83,1720.4
6709,289.38,716.73,317.46,395.6,1719.17
6710,289.38,715.51,318.68,395.6,1719.17
6711,288.16,716.73,318.68,394.38,1717.95
6712,289.38,714.29,317.46,394.38,1715.51
6713,289.38,716.73,318.68,394.38,1719.17
6714,289.38,716.73,318.68,395.6,1720.39
6715,289.38,715.51,318.68,395.6,1719.17
6716,289.38,716.73,319.9,394.38,1720.39
6717,289.38,716.73,318.68,394.38,1719.17
6718,289.38,715.51,318.68,395.6,1719.17
6719,289.38,715.51,318.68,395.6,1719.17
6720,289.38,716.73,318.68,395.6,1720.39
6721,289.38,715.51,318.68,395.6,1719.17
6722,289.38,715.51,318.68,395.6,1719.17
6723,289.38,715.51,317.46,395.6,1717.95
6724,289.38,714.29,317.46,395.6,1716.73
6725,289.38,714.29,317.46,396.83,1717.96
6726,290.6,715.51,318.68,395.6,1720.39
6727,289.38,716.73,318.68,395.6,1720.39
6728,289.38,714.29,317.46,395.6,1716.73
6729,289.38,715.51,317.46,394.38,1716.73
6730,289.38,715.51,318.68,395.6,1719.17
6731,289.38,715.51,317.46,395.6,1717.95
6732,289.38,715.51,318.68,395.6,1719.17
6733,289.38,715.51,318.68,394.38,1717.95
6734,289.38,715.51,317.46,396.83,1719.18
6735,289.38,714.29,316.24,395.6,1715.51
6736,289.38,715.51,318.68,395.6,1719.17
6737,289.38,715.51,317.46,395.6,1717.95
6738,288.16,714.29,318.68,393.16,1714.29
6739,289.38,716.73,318.68,394.38,1719.17
6740,289.38,715.51,317.46,395.6,1717.95
6741,289.38,715.51,317.46,396.83,1719.18
6742,289.38,715.51,317.46,394.38,1716.73
6743,289.38,713.06,318.68,395.6,1716.72
6744,288.16,714.29,317.46,395.6,1715.51
6745,289.38,715.51,318.68,394.38,1717.95
6746,289.38,715.51,319.9,395.6,1720.39
6747,289.38,715.51,317.46,395.6,1717.95
6748,289.38,715.51,318.68,394.38,1717.95
6749,289.38,716.73,318.68,394.38,1719.17
6750,289.38,715.51,317.46,395.6,1717.95
6751,289.38,715.51,318.68,394.38,1717.95
6752,290.6,715.51,318.68,394.38,1719.17
6753,289.38,715.51,317.46,396.83,1719.18
6754,289.38,714.29,318.68,395.6,1717.95
6755,289.38,715.51,318.68,395.6,1719.17
6756,289.38,715.51,317.46,395.6,1717.95
6757,289.38,714.29,317.46,395.6,1716.73
6758,290.6,715.51,318.68,395.6,1720.39
6759,289.38,715.51,317.46,396.83,1719.18
6760,289.38,715.51,318.68,395.6,1719.17
6761,289.38,714.29,318.68,394.38,1716.73
6762,289.38,714.29,318.68,395.6,1717.95
6763,289.38,715.51,318.68,395.6,1719.17
6764,289.38,714.29,317.46,395.6,1716.73
6765,290.6,715.51,318.68,394.38,1719.17
6766,289.38,715.51,318.68,396.83,1720.4
6767,289.38,714.29,318.68,395.6,1717.95
6768,289.38,714.29,318.68,394.38,1716.73
6769,289.38,716.73,318.68,395.6,1720.39
6770,289.38,716.73,318.68,396.83,1721.62
6771,289.38,715.51,318.68,394.38,1717.95
6772,289.38,716.73,318.68,396.83,1721.62
6773,289.38,715.51,318.68,395.6,1719.17
6774,289.38,714.29,318.68,394.38,1716.73
6775,289.38,716.73,318.68,395.6,1720.39
6776,289.38,716.73,318.68,395.6,1720.39
6777,289.38,715.51,317.46,394.38,1716.73
6778,290.6,715.51,318.68,394.38,1719.17
6779,289.38,716.73,317.46,395.6,1719.17
6780,289.38,715.51,317.46,395.6,1717.95
6781,290.6,714.29,318.68,395.6,1719.17
6782,289.38,716.73,317.46,395.6,1719.17
6783,290.6,715.51,318.68,394.38,1719.17
6784,289.38,715.51,317.46,394.38,1716.73
6785,290.6,716.73,317.46,395.6,1720.39
6786,289.38,716.73,318.68,396.83,1721.62
6787,289.38,714.29,318.68,394.38,1716.73
6788,289.38,715.51,318.68,394.38,1717.95
6789,289.38,714.29,317.46,395.6,1716.73
6790,290.6,714.29,317.46,394.38,1716.73
6791,289.38,715.51,318.68,396.83,1720.4
6792,289.38,716.73,318.68,396.83,1721.62
6793,289.38,714.29,317.46,394.38,1715.51
6794,289.38,714.29,317.46,394.38,1715.51
6795,291.82,715.51,318.68,395.6,1721.61
6796,290.6,714.29,317.46,395.6,1717.95
6797,289.38,714.29,319.9,395.6,1719.17
6798,289.38,716.73,318.68,396.83,1721.62
6799,289.38,714.29,318.68,394.38,1716.73
6800,290.6,714.29,318.68,393.16,1716.73
6801,290.6,716.73,318.68,395.6,1721.61
6802,290.6,715.51,318.68,395.6,1720.39
6803,290.6,715.51,318.68,394.38,1719.17
6804,289.38,715.51,319.9,395.6,1720.39
6805,289.38,716.73,318.68,394.38,1719.17
6806,290.6,714.29,317.46,394.38,1716.73
6807,289.38,716.73,319.9,394.38,1720.39
6808,289.38,716.73,318.68,395.6,1720.39
6809,289.38,715.51,318.68,395.6,1719.17
6810,289.38,715.51,318.68,394.38,1717.95
6811,289.38,716.73,318.68,394.38,1719.17
6812,289.38,714.29,318.68,394.38,1716.73
6813,289.38,715.51,318.68,394.38,1717.95
6814,289.38,716.73,319.9,395.6,1721.61
6815,289.38,715.51,318.68,394.38,1717.95
6816,289.38,714.29,318.68,394.38,1716.73
6817,290.6,716.73,318.68,395.6,1721.61
6818,289.38,716.73,318.68,395.6,1720.39
6819,290.6,715.51,319.9,396.83,1722.84
6820,289.38,716.73,318.68,394.38,1719.17
6821,289.38,716.73,318.68,394.38,1719.17
6822,290.6,714.29,317.46,396.83,1719.18
6823,290.6,715.51,318.68,396.83,1721.62
6824,290.6,715.51,318.68,398.05,1722.84
6825,289.38,714.29,318.68,396.83,1719.18
6826,289.38,714.29,318.68,395.6,1717.95
6827,289.38,715.51,318.68,396.83,1720.4
6828,290.6,714.29,317.46,396.83,1719.18
6829,290.6,714.29,318.68,395.6,1719.17
6830,290.6,715.51,318.68,395.6,1720.39
6831,289.38,714.29,318.68,395.6,1717.95
6832,290.6,714.29,318.68,394.38,1717.95
6833,289.38,715.51,318.68,394.38,1717.95
6834,290.6,715.51,318.68,395.6,1720.39
6835,290.6,715.51,318.68,396.83,1721.62
6836,289.38,715.51,318.68,396.83,1720.4
6837,289.38,716.73,318.68,395.6,1720.39
6838,289.38,714.29,317.46,395.6,1716.73
6839,289.38,715.51,318.68,394.38,1717.95
6840,289.38,716.73,319.9,395.6,1721.61
6841,290.6,716.73,318.68,396.83,1722.84
6842,290.6,715.51,318.68,395.6,1720.39
6843,289.38,715.51,317.46,395.6,1717.95
6844,289.38,714.29,318.68,395.6,1717.95
6845,290.6,714.29,317.46,395.6,1717.95
6846,290.6,716.73,318.68,395.6,1721.61
6847,289.38,715.51,318.68,395.6,1719.17
6848,290.6,716.73,318.68,395.6,1721.61
6849,290.6,715.51,318.68,393.16,1717.95
6850,289.38,715.51,317.46,395.6,1717.95
6851,290.6,715.51,318.68,396.83,1721.62
6852,290.6,716.73,318.68,395.6,1721.61
6853,289.38,715.51,319.9,394.38,1719.17
6854,289.38,715.51,318.68,395.6,1719.17
6855,290.6,715.51,318.68,394.38,1719.17
6856,289.38,715.51,319.9,395.6,1720.39
6857,290.6,715.51,318.68,395.6,1720.39
6858,290.6,715.51,319.9,394.38,1720.39
6859,289.38,716.73,319.9,393.16,1719.17
6860,289.38,715.51,318.68,395.6,1719.17
6861,289.38,715.51,318.68,395.6,1719.17
6862,289.38,715.51,319.9,395.6,1720.39
6863,290.6,715.51,319.9,395.6,1721.61
6864,289.38,714.29,317.46,394.38,1715.51
6865,289.38,715.51,318.68,393.16,1716.73
6866,289.38,716.73,318.68,395.6,1720.39
6867,289.38,714.29,318.68,395.6,1717.95
6868,289.38,715.51,318.68,395.6,1719.17
6869,289.38,716.73,318.68,394.38,1719.17
6870,289.38,714.29,318.68,395.6,1717.95
6871,289.38,715.51,318.68,394.38,1717.95
6872,289.38,716.73,319.9,394.38,1720.39
6873,289.38,716.73,318.68,396.83,1721.62
6874,289.38,715.51,319.9,393.16,1717.95
6875,289.38,715.51,318.68,394.38,1717.95
6876,289.38,716.73,318.68,394.38,1719.17
6877,289.38,715.51,317.46,394.38,1716.73
6878,289.38,716.73,318.68,394.38,1719.17
6879,289.38,716.73,318.68,396.83,1721.62
6880,289.38,713.06,315.02,393.16,1710.62
6881,290.6,713.06,316.24,393.16,1713.06
6882,288.16,713.06,316.24,394.38,1711.84
6883,289.38,715.51,318.68,394.38,1717.95
6884,290.6,715.51,318.68,395.6,1720.39
6885,289.38,715.51,318.68,394.38,1717.95
6886,288.16,716.73,318.68,395.6,1719.17
6887,289.38,714.29,318.68,394.38,1716.73
6888,289.38,715.51,319.9,393.16,1717.95
6889,289.38,715.51,318.68,395.6,1719.17
6890,289.38,715.51,319.9,394.38,1719.17
6891,289.38,715.51,319.9,394.38,1719.17
6892,288.16,715.51,318.68,395.6,1717.95
6893,289.38,715.51,318.68,395.6,1719.17
6894,288.16,714.29,318.68,393.16,1714.29
6895,289.38,715.51,319.9,395.6,1720.39
6896,288.16,715.51,318.68,395.6,1717.95
6897,289.38,715.51,318.68,395.6,1719.17
6898,288.16,716.73,318.68,396.83,1720.4
6899,289.38,715.51,318.68,395.6,1719.17
6900,289.38,714.29,318.68,395.6,1717.95
6901,290.6,714.29,318.68,395.6,1719.17
6902,288.16,713.06,316.24,399.27,1716.73
6903,290.6,708.18,315.02,396.83,1710.63
6904,289.38,709.4,315.02,395.6,1709.4
6905,290.6,710.62,315.02,395.6,1711.84
6906,290.6,711.84,317.46,395.6,1715.5
6907,290.6,710.62,316.24,396.83,1714.29
6908,288.16,714.29,321.12,389.5,1713.07
6909,279.61,721.61,323.57,387.06,1711.85
6910,278.39,717.95,324.79,383.39,1704.52
6911,269.84,728.94,333.33,374.85,1706.96
6912,275.95,724.05,327.23,387.06,1714.29
6913,285.71,716.73,319.9,391.94,1714.28
6914,290.6,715.51,318.68,395.6,1720.39
6915,290.6,716.73,326.01,406.59,1739.93
6916,286.94,738.71,347.99,413.92,1787.56
6917,293.04,721.61,326.01,401.71,1742.37
6918,291.82,720.39,322.34,398.05,1732.6
6919,290.6,716.73,319.9,395.6,1722.83
6920,290.6,715.51,319.9,394.38,1720.39
6921,290.6,716.73,319.9,395.6,1722.83
6922,289.38,716.73,319.9,395.6,1721.61
6923,296.7,733.82,339.44,424.91,1794.87
6924,302.81,728.94,329.67,423.69,1785.11
6925,312.58,737.48,335.78,433.46,1819.3
6926,290.6,714.29,317.46,396.83,1719.18
6927,288.16,721.61,321.12,389.5,1720.39
6928,286.94,722.83,321.12,389.5,1720.39
6929,283.27,724.05,323.57,391.94,1722.83
6930,284.49,724.05,324.79,391.94,1725.27
6931,285.71,722.83,323.57,388.28,1720.39
6932,285.71,721.61,323.57,389.5,1720.39
6933,279.61,732.6,329.67,383.39,1725.27
6934,284.49,726.5,326.01,388.28,1725.28
6935,280.83,730.16,328.45,384.62,1724.06
6936,285.71,726.5,323.57,389.5,1725.28
6937,286.94,724.05,323.57,388.28,1722.84
6938,285.71,726.5,326.01,389.5,1727.72
6939,288.16,716.73,318.68,393.16,1716.73
6940,289.38,717.95,319.9,394.38,1721.61
6941,288.16,717.95,319.9,394.38,1720.39
6942,289.38,719.17,316.24,394.38,1719.17
6943,290.6,716.73,318.68,394.38,1720.39
6944,289.38,716.73,318.68,394.38,1719.17
6945,290.6,733.82,333.33,401.71,1759.46
6946,290.6,738.71,344.32,402.93,1776.56
6947,289.38,717.95,319.9,394.38,1721.61
6948,289.38,717.95,319.9,395.6,1722.83
6949,289.38,716.73,319.9,394.38,1720.39
6950,289.38,717.95,319.9,394.38,1721.61
6951,289.38,716.73,319.9,395.6,1721.61
6952,289.38,716.73,319.9,395.6,1721.61
6953,290.6,725.27,333.33,404.15,1753.35
6954,289.38,733.82,340.66,407.81,1771.67
6955,291.82,715.51,318.68,396.83,1722.84
6956,282.05,710.62,332.11,383.39,1708.17
6957,290.6,714.29,313.8,394.38,1713.07
6958,289.38,705.74,313.8,399.27,1708.19
6959,290.6,709.4,313.8,394.38,1708.18
6960,289.38,711.84,315.02,393.16,1709.4
6961,289.38,713.06,313.8,394.38,1710.62
6962,289.38,711.84,316.24,394.38,1711.84
6963,289.38,713.06,316.24,394.38,1713.06
6964,289.38,711.84,315.02,394.38,1710.62
6965,289.38,713.06,315.02,393.16,1710.62
6966,289.38,713.06,315.02,394.38,1711.84
6967,289.38,713.06,315.02,395.6,1713.06
6968,290.6,711.84,315.02,394.38,1711.84
6969,290.6,711.84,315.02,393.16,1710.62
6970,289.38,713.06,315.02,394.38,1711.84
6971,289.38,711.84,315.02,394.38,1710.62
6972,289.38,711.84,315.02,393.16,1709.4
6973,289.38,713.06,315.02,395.6,1713.06
6974,289.38,713.06,315.02,395.6,1713.06
6975,288.16,708.18,316.24,394.38,1706.96
6976,289.38,714.29,316.24,394.38,1714.29
6977,288.16,711.84,316.24,394.38,1710.62
6978,289.38,713.06,315.02,393.16,1710.62
6979,289.38,713.06,316.24,394.38,1713.06
6980,286.94,713.06,317.46,395.6,1713.06
6981,289.38,711.84,315.02,394.38,1710.62
6982,289.38,711.84,315.02,393.16,1709.4
6983,288.16,713.06,316.24,393.16,1710.62
6984,289.38,711.84,315.02,394.38,1710.62
6985,289.38,713.06,315.02,394.38,1711.84
6986,289.38,713.06,315.02,394.38,1711.84
6987,289.38,714.29,316.24,395.6,1715.51
6988,289.38,710.62,315.02,395.6,1710.62
6989,288.16,713.06,316.24,394.38,1711.84
6990,289.38,713.06,315.02,395.6,1713.06
6991,289.38,711.84,315.02,395.6,1711.84
6992,289.38,711.84,316.24,394.38,1711.84
6993,289.38,713.06,315.02,394.38,1711.84
6994,289.38,710.62,313.8,394.38,1708.18
6995,289.38,710.62,315.02,394.38,1709.4
6996,289.38,713.06,315.02,395.6,1713.06
6997,289.38,711.84,315.02,395.6,1711.84
6998,289.38,711.84,315.02,395.6,1711.84
6999,289.38,713.06,315.02,394.38,1711.84
7000,289.38,711.84,315.02,394.38,1710.62
7001,289.38,711.84,315.02,394.38,1710.62
7002,289.38,713.06,316.24,394.38,1713.06
7003,289.38,713.06,316.24,395.6,1714.28
7004,289.38,713.06,315.02,395.6,1713.06
7005,289.38,711.84,316.24,393.16,1710.62
7006,289.38,713.06,315.02,394.38,1711.84
7007,289.38,711.84,315.02,394.38,1710.62
7008,289.38,713.06,316.24,393.16,1711.84
7009,289.38,714.29,317.46,394.38,1715.51
7010,288.16,713.06,315.02,394.38,1710.62
7011,288.16,711.84,315.02,395.6,1710.62
7012,289.38,711.84,316.24,393.16,1710.62
7013,289.38,713.06,315.02,394.38,1711.84
7014,289.38,711.84,315.02,395.6,1711.84
7015,289.38,713.06,316.24,394.38,1713.06
7016,289.38,713.06,315.02,395.6,1713.06
7017,288.16,713.06,315.02,394.38,1710.62
7018,289.38,711.84,315.02,394.38,1710.62
7019,288.16,711.84,316.24,394.38,1710.62
7020,289.38,713.06,316.24,395.6,1714.28
7021,289.38,713.06,316.24,394.38,1713.06
7022,288.16,711.84,316.24,394.38,1710.62
7023,288.16,713.06,315.02,395.6,1711.84
7024,289.38,711.84,316.24,394.38,1711.84
7025,290.6,713.06,316.24,394.38,1714.28
7026,288.16,711.84,316.24,394.38,1710.62
7027,289.38,713.06,316.24,395.6,1714.28
7028,291.82,715.51,313.8,391.94,1713.07
7029,286.94,714.29,315.02,393.16,1709.41
7030,294.26,713.06,316.24,395.6,1719.16
7031,289.38,714.29,316.24,393.16,1713.07
7032,289.38,714.29,317.46,394.38,1715.51
7033,282.05,710.62,318.68,404.15,1715.5
7034,289.38,717.95,318.68,399.27,1725.28
7035,289.38,714.29,317.46,394.38,1715.51
7036,290.6,716.73,316.24,393.16,1716.73
7037,285.71,710.62,317.46,393.16,1706.95
7038,286.94,728.94,324.79,389.5,1730.17
7039,295.48,726.5,322.34,399.27,1743.59
7040,288.16,728.94,327.23,399.27,1743.6
7041,300.37,727.72,326.01,410.26,1764.36
7042,291.82,736.26,328.45,401.71,1758.24
7043,304.03,733.82,341.88,405.37,1785.1
7044,289.38,713.06,316.24,394.38,1713.06
7045,286.94,714.29,317.46,394.38,1713.07
7046,290.6,731.38,332.11,404.15,1758.24
7047,294.26,739.93,338.22,409.04,1781.45
7048,289.38,726.5,316.24,393.16,1725.28
7049,288.16,717.95,322.34,399.27,1727.72
7050,291.82,730.16,337,409.04,1768.02
7051,289.38,713.06,316.24,393.16,1711.84
7052,288.16,714.29,317.46,393.16,1713.07
7053,289.38,714.29,316.24,394.38,1714.29
7054,288.16,714.29,317.46,394.38,1714.29
7055,288.16,714.29,316.24,394.38,1713.07
7056,288.16,714.29,316.24,394.38,1713.07
7057,289.38,713.06,316.24,394.38,1713.06
7058,289.38,715.51,316.24,394.38,1715.51
7059,286.94,717.95,317.46,393.16,1715.51
7060,288.16,715.51,317.46,393.16,1714.29
7061,288.16,714.29,317.46,393.16,1713.07
7062,288.16,715.51,317.46,393.16,1714.29
7063,288.16,714.29,316.24,394.38,1713.07
7064,288.16,714.29,317.46,393.16,1713.07
7065,288.16,716.73,317.46,394.38,1716.73
7066,289.38,715.51,316.24,394.38,1715.51
7067,289.38,714.29,317.46,393.16,1714.29
7068,289.38,715.51,316.24,393.16,1714.29
7069,288.16,714.29,316.24,394.38,1713.07
7070,289.38,714.29,316.24,394.38,1714.29
7071,288.16,715.51,318.68,394.38,1716.73
7072,286.94,735.04,335.78,401.71,1759.47
7073,295.48,731.38,334.55,402.93,1764.34
7074,289.38,716.73,316.24,391.94,1714.29
7075,289.38,719.17,315.02,388.28,1711.85
7076,288.16,807.08,393.16,385.84,1874.24
7077,293.04,716.73,313.8,391.94,1715.51
7078,289.38,713.06,316.24,394.38,1713.06
7079,300.37,732.6,324.79,380.95,1738.71
7080,290.6,728.94,316.24,388.28,1724.06
7081,307.69,724.05,294.26,382.17,1708.17
7082,288.16,714.29,316.24,395.6,1714.29
7083,288.16,714.29,317.46,394.38,1714.29
7084,288.16,715.51,317.46,393.16,1714.29
7085,288.16,714.29,316.24,394.38,1713.07
7086,289.38,714.29,316.24,394.38,1714.29
7087,289.38,714.29,318.68,394.38,1716.73
7088,288.16,714.29,317.46,394.38,1714.29
7089,293.04,721.61,322.34,422.47,1759.46
7090,293.04,717.95,318.68,394.38,1724.05
7091,289.38,715.51,316.24,395.6,1716.73
7092,289.38,715.51,317.46,395.6,1717.95
7093,289.38,714.29,317.46,394.38,1715.51
7094,289.38,715.51,316.24,393.16,1714.29
7095,289.38,713.06,316.24,394.38,1713.06
7096,291.82,727.72,338.22,411.48,1769.24
7097,305.25,760.68,358.97,437.12,1862.02
7098,286.94,716.73,317.46,394.38,1715.51
7099,288.16,715.51,317.46,393.16,1714.29
7100,288.16,714.29,318.68,393.16,1714.29
7101,288.16,715.51,317.46,393.16,1714.29
7102,288.16,715.51,317.46,393.16,1714.29
7103,289.38,715.51,317.46,394.38,1716.73
7104,312.58,715.51,317.46,393.16,1738.71
7105,288.16,715.51,316.24,393.16,1713.07
7106,289.38,715.51,323.57,393.16,1721.62
7107,291.82,760.68,376.07,398.05,1826.62
7108,289.38,709.4,321.12,390.72,1710.62
7109,289.38,715.51,321.12,394.38,1720.39
7110,291.82,725.27,323.57,404.15,1744.81
7111,315.02,715.51,318.68,398.05,1747.26
7112,289.38,752.14,330.89,402.93,1775.34
7113,296.7,726.5,330.89,412.7,1766.79
7114,290.6,733.82,334.55,402.93,1761.9
7115,296.7,733.82,335.78,407.81,1774.11
7116,289.38,714.29,317.46,393.16,1714.29
7117,286.94,746.03,349.21,405.37,1787.55
7118,305.25,765.57,372.41,405.37,1848.6
7119,289.38,714.29,316.24,393.16,1713.07
7120,286.94,737.48,345.54,406.59,1776.55
7121,285.71,736.26,339.44,396.83,1758.24
7122,286.94,716.73,317.46,393.16,1714.29
7123,286.94,716.73,317.46,393.16,1714.29
